General.EstateTypeKey,General.ReferenceNumber,General.DistributionTypeKey,General.ConstructionYear,General.LivingSpace,Tealium.object_locationid,Tealium.object_address_is_visible,Tealium.object_zip,Tealium.object_currency,Tealium.object_features,Tealium.object_objektart_sub,Tealium.expose_type,Tealium.broker_guid,Tealium.object_count_photos,LocalRatings.scores.local_amenities,LocalRatings.scores.mobility,MetaBadges,Price.AdditionalInformation.Commission.CommissionType,EstateAddress.City,EstateAddress.ZipCode,EstateAddress.Street,Offerer.addressGuid,Offerer.globalUserId,Offerer.contactData.companyName,Project.Address.PostCode,Project.Address.Street,Project.Address.HouseNumber,Latitude,Longitude,Stadtteil,Stadt,PRICE,ROOMS,PRICE_COMMONCHARGE,EnergyType,Class,Value,CATEGORY,FLOOR,USAGE,SUITABILITY,CONDITION,HOUSECONDITION,PARKINGSLOT,ENERGY,BUILDINGTYPE,HEATING,ELEVATOR,EQUIPMENTS
WOHNUNG,a087R00001IqzTSQAZ,ZUM_KAUF,2025.0,80.16,493484,False,90461,EUR,"['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,42969,7.0,4.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90461,Brunecker Straße,,49.42062,11.09433,Rangierbahnhof,Nürnberg,615000.0,3.0,,,,,,1. Geschoss,,,Erstbezug,Neubau,"Garage, Parkhaus, Außen-Stellplatz, Tiefgarage",Fernwärme,KfW 40,Fußbodenheizung,Personenaufzug,
WOHNUNG,44,ZUM_KAUF,2022.0,101.79,493434,True,90443,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'abstellraum']",wohnung,project,32368,5.0,8.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Leonhardstraße 29,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Leonhardstraße,29,49.45044,11.05372,Gostenhof,Nürnberg,643313.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,,2. Geschoss,,,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,,ZUM_KAUF,1993.0,49.79,493534,True,90478,EUR,"['WANNE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'frei', 'Einbauküche', 'Loggia']",wohnung,standard,56336,9.0,6.7,9.7,[],COMMISSION_REQUIRED,Nürnberg,90478,Peterstraße 61,D0285A529F494B2595A42532077C1888,56336,Hausverwaltung Sand KG,,,,49.44504,11.10302,St Peter,Nürnberg,199000.0,2.0,261.0,UNDEFINED,DE_ENV2014_CLASS_D,110.5,,3. Geschoss,frei,,,,,Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,a087R00001Ir05vQAB,ZUM_KAUF,2025.0,110.27,493484,False,90461,EUR,"['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'Garten', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Terrasse', 'Kunststofffenster', 'provisionsfrei']",TERRASSEN,project,42969,7.0,4.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90461,Brunecker Straße,,49.42062,11.09433,Rangierbahnhof,Nürnberg,825000.0,4.0,,,,,Terrassenwohnung,Erdgeschoss,,,Erstbezug,Neubau,"Garage, Parkhaus, Außen-Stellplatz, Tiefgarage",Fernwärme,KfW 40,Fußbodenheizung,Personenaufzug,
WOHNUNG,a087R00001IqzUGQAZ,ZUM_KAUF,2025.0,72.07,493484,False,90461,EUR,"['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'Garten', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Terrasse', 'Kunststofffenster', 'provisionsfrei']",TERRASSEN,project,42969,7.0,4.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90461,Brunecker Straße,,49.42062,11.09433,Rangierbahnhof,Nürnberg,480000.0,3.0,,,,,Terrassenwohnung,Erdgeschoss,,,Erstbezug,Neubau,"Garage, Parkhaus, Außen-Stellplatz, Tiefgarage",Fernwärme,KfW 40,Fußbodenheizung,Personenaufzug,
WOHNUNG,61,ZUM_KAUF,2022.0,97.13,493434,True,90443,EUR,"['WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum']",wohnung,project,32368,5.0,8.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Leonhardstraße 29,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Leonhardstraße,29,49.45044,11.05372,Gostenhof,Nürnberg,623186.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,,3. Geschoss (Dachgeschoss),,,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,1,ZUM_KAUF,2022.0,91.08,493434,True,90443,EUR,"['barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Terrasse']",wohnung,project,32368,5.0,8.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Leonhardstraße 29,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Leonhardstraße,29,49.45044,11.05372,Gostenhof,Nürnberg,582912.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,,Erdgeschoss,,barrierefrei,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,a087R00001IqzPJQAZ,ZUM_KAUF,2025.0,59.41,493484,True,90461,EUR,"['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,42969,6.0,4.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,Brunecker Straße,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90461,Brunecker Straße,,49.42062,11.09433,Rangierbahnhof,Nürnberg,440000.0,2.0,,,,,,2. Geschoss,,,Erstbezug,Neubau,"Garage, Parkhaus, Außen-Stellplatz, Tiefgarage",Fernwärme,KfW 40,Fußbodenheizung,Personenaufzug,
WOHNUNG,21,ZUM_KAUF,1958.0,103.6,493537,False,90459,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Dachgeschoss', 'renovierungsbedürftig', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'frei', 'abstellraum', 'offene Küche', 'Balkon', 'Kunststofffenster']",wohnung,standard,971913,8.0,8.3,9.7,[],COMMISSION_REQUIRED,Nürnberg,90459,,7A6772EC2ED04ECDB54835CC6E87711A,971913,Bavaria Immobilien 24 GmbH,,,,49.43929,11.07396,Steinbühl,Nürnberg,250000.0,5.0,,,,,,3. Geschoss (Dachgeschoss),frei,,renovierungsbedürftig / sanierungsbedürftig,,,Gas,,Etagenheizung,,
WOHNUNG,5,ZUM_KAUF,2022.0,42.37,493434,True,90443,EUR,"['DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Einbauküche', 'Terrasse']",wohnung,project,32368,4.0,8.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Leonhardstraße 29,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Leonhardstraße,29,49.45044,11.05372,Gostenhof,Nürnberg,289302.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,,Erdgeschoss,,,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,a087R00001Ir03XQAR,ZUM_KAUF,2025.0,124.89,493484,False,90461,EUR,"['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,42969,8.0,4.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90461,Brunecker Straße,,49.42062,11.09433,Rangierbahnhof,Nürnberg,970000.0,5.0,,,,,,1. Geschoss,,,Erstbezug,Neubau,"Garage, Parkhaus, Außen-Stellplatz, Tiefgarage",Fernwärme,KfW 40,Fußbodenheizung,Personenaufzug,
WOHNUNG,,ZUM_KAUF,1953.0,80.0,493430,False,90459,EUR,"['DUSCHE', 'FENSTER', 'GEPFLEGT', 'OEL', 'Zentralheizung', 'PARKETT', 'FLIESEN', 'Einbauküche', 'kable_sat_tv', 'Balkon', 'Kunststofffenster']",wohnung,standard,66178,8.0,7.7,9.7,[],COMMISSION_REQUIRED,Nürnberg,90459,,61B42313AD0B4B18AB13B4DCC47BA7B0,66178,Immo Zentrale,,,,49.42749,11.07581,Gibitzenhof,Nürnberg,295000.0,3.0,,UNDEFINED,,183.3,,1. Geschoss,,,gepflegt,,,Öl,,Zentralheizung,,
WOHNUNG,,ZUM_KAUF,1974.0,169.0,493479,False,90409,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'FERNE', 'OEL', 'Zentralheizung', 'PARKETT', 'ESTRICH', 'FLIESEN', 'frei', 'abstellraum', 'Einbauküche', 'Tiefgarage', 'Haustiere erlaubt', 'kable_sat_tv', 'Balkon', 'Kunststofffenster']",wohnung,standard,1068653,11.0,7.5,9.7,[],COMMISSION_REQUIRED,Nürnberg,90409,,8B1EC1612FE04F6B8931A4C836D5F921,1068653,Schneider Immobilien und Baufinanzierung,,,,49.46468,11.08784,Maxfeld,Nürnberg,799000.0,4.0,450.0,UNDEFINED,,129.0,,4. Geschoss,frei,,,,Tiefgarage,Öl,,Zentralheizung,Personenaufzug,
WOHNUNG,a087R00001Ir04YQAR,ZUM_KAUF,2025.0,95.3,493484,False,90461,EUR,"['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,42969,7.0,4.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90461,Brunecker Straße,,49.42062,11.09433,Rangierbahnhof,Nürnberg,715000.0,4.0,,,,,,3. Geschoss,,,Erstbezug,Neubau,"Garage, Parkhaus, Außen-Stellplatz, Tiefgarage",Fernwärme,KfW 40,Fußbodenheizung,Personenaufzug,
WOHNUNG,,ZUM_KAUF,1955.0,43.0,493515,False,90441,EUR,"['FENSTER', 'renoviert', 'FERN', 'Zentralheizung', 'moebliert', 'gartennutzung', 'Einbauküche', 'Balkon', 'provisionsfrei']",wohnung,standard,8212924,6.0,7.0,9.6,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90441,,A680B920C49846F989E837FD1C022061,8212924,ALEA Projektbau UG (haftungsbeschränkt),,,,49.42828,11.04444,Schweinau,Nürnberg,185000.0,2.0,130.0,UNDEFINED,DE_ENV2014_CLASS_C,90.2,,Erdgeschoss,,,renoviert / saniert,,,Fernwärme,,Zentralheizung,,möbliert
WOHNUNG,136,ZUM_KAUF,1967.0,65.0,493493,False,90471,EUR,"['Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'FERN', 'Balkon']",wohnung,standard,4978423,9.0,4.6,8.7,[],COMMISSION_DEFAULT,Nürnberg / Langwasser,90471,,7E027EE5442F4EF4B91FA1A2D0D593F9,4978423,P&a;G Immobilien GmbH,,,,49.41476,11.11488,Neuselsbrunn,Nürnberg,209000.0,3.0,,UNDEFINED,,133.0,,,,,gepflegt,,,Fernwärme,,,Personenaufzug,
WOHNUNG,a087R00001Ir049QAB,ZUM_KAUF,2025.0,95.29,493484,False,90461,EUR,"['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,42969,7.0,4.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90461,Brunecker Straße,,49.42062,11.09433,Rangierbahnhof,Nürnberg,700000.0,4.0,,,,,,2. Geschoss,,,Erstbezug,Neubau,"Garage, Parkhaus, Außen-Stellplatz, Tiefgarage",Fernwärme,KfW 40,Fußbodenheizung,Personenaufzug,
WOHNUNG,Wohnung Nr. 8,ZUM_KAUF,2022.0,92.4,493515,True,90441,EUR,"['Neubau', 'barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'Zentralheizung', 'PARKETT', 'ESTRICH', 'FLIESEN', 'KFW55', 'Kapitalanlage', 'abstellraum', 'offene Küche', 'Tiefgarage', 'REINIGUNG', 'Balkon', 'KAMERA', 'Kunststofffenster', 'provisionsfrei']",wohnung,standard,35263,44.0,5.9,9.4,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90441,Hohe Marter 64,86A195E5EDDF7E429FE342692B390F35,35263,Siebentritt &a; Donauer GmbH,,,,49.42828,11.04444,Schweinau,Nürnberg,582100.0,4.0,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,17.5,,1. Geschoss,,barrierefrei,,Neubau,Tiefgarage,Solar,KfW 55,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung",Personenaufzug,
WOHNUNG,22,ZUM_KAUF,2022.0,85.09,493434,True,90443,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'abstellraum']",wohnung,project,32368,4.0,8.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Leonhardstraße 29,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Leonhardstraße,29,49.45044,11.05372,Gostenhof,Nürnberg,529600.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,,1. Geschoss,,,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,26,ZUM_KAUF,2022.0,99.54,493434,True,90443,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'abstellraum']",wohnung,project,32368,5.0,8.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Leonhardstraße 29,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Leonhardstraße,29,49.45044,11.05372,Gostenhof,Nürnberg,619537.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,,1. Geschoss,,,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,,ZUM_KAUF,1960.0,118.0,493508,False,90429,EUR,"['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'FERN', 'Fußbodenheizung', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'vermietet', 'Einbauküche', 'Tiefgarage', 'Sat', 'Alarmanlage', 'Kunststofffenster']",wohnung,standard,8221619,47.0,8.6,9.7,[],COMMISSION_REQUIRED,Nürnberg,90429,,8D98F18025CF4348A251917813235C60,8221619,IBG Immobilien Bau Gebäudemanagement GmbH,,,,49.45136,11.06303,Rosenau,Nürnberg,550000.0,4.0,,UNDEFINED,DE_ENV2014_CLASS_D,103.0,,5. Geschoss,vermietet,,,Neubau,Tiefgarage,Fernwärme,,"Etagenheizung, Fußbodenheizung",Personenaufzug,
WOHNUNG,,ZUM_KAUF,2023.0,64.75,493532,True,90439,EUR,"['Neubau', 'barriefrei', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'KFW55', 'Balkon', 'provisionsfrei']",wohnung,standard,2990541,22.0,7.6,9.6,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90439,Rothenburger Str. 241,28D188C903E14CF6AFA261CA7A2A2189,2990541,Bavariawohnbau GmbH,,,,49.43896,11.04878,St Leonhard,Nürnberg,427350.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_A,48.0,,Erdgeschoss,,barrierefrei,Erstbezug,Neubau,,Fernwärme,KfW 55,Fußbodenheizung,Personenaufzug,
WOHNUNG,a087R00001IqzPZQAZ,ZUM_KAUF,2025.0,52.31,493484,False,90461,EUR,"['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,42969,6.0,4.9,9.3,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90461,Brunecker Straße,,49.42062,11.09433,Rangierbahnhof,Nürnberg,380000.0,2.0,,,,,,1. Geschoss,,,Erstbezug,Neubau,"Garage, Parkhaus, Außen-Stellplatz, Tiefgarage",Fernwärme,KfW 40,Fußbodenheizung,Personenaufzug,
WOHNUNG,11,ZUM_KAUF,1997.0,51.0,493540,False,90439,EUR,"['WANNE', 'renoviert', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'vermietet']",wohnung,standard,8162218,10.0,8.5,9.6,[],COMMISSION_REQUIRED,Nürnberg,90439,,65E4250484C2471B8ECF4DBCB7DF7196,8162218,Kurt Immobilien GmbH,,,,49.44522,11.03959,Sündersbühl,Nürnberg,229000.0,2.0,281.0,UNDEFINED,DE_ENV2014_CLASS_C,92.0,,1. Geschoss,vermietet,,renoviert / saniert,,,,,Zentralheizung,,
WOHNUNG,Wohnung Nr. 3,ZUM_KAUF,2022.0,96.56,493515,True,90441,EUR,"['Neubau', 'barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'kontrollierte Be- und Entlüftungsanlage', 'Fußbodenheizung', 'Zentralheizung', 'gartennutzung', 'Garten', 'PARKETT', 'ESTRICH', 'FLIESEN', 'KFW55', 'Kapitalanlage', 'abstellraum', 'offene Küche', 'Tiefgarage', 'REINIGUNG', 'Terrasse', 'KAMERA', 'Kunststofffenster', 'provisionsfrei']",TERRASSEN,standard,35263,47.0,5.9,9.4,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90441,Hohe Marter 64,86A195E5EDDF7E429FE342692B390F35,35263,Siebentritt &a; Donauer GmbH,,,,49.42828,11.04444,Schweinau,Nürnberg,598700.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,17.5,Terrassenwohnung,Erdgeschoss,,barrierefrei,,Neubau,Tiefgarage,Solar,KfW 55,"Fußbodenheizung, Zentralheizung",Personenaufzug,
WOHNUNG,2022/023_Happ_116,ZUM_KAUF,1961.0,63.0,493468,False,90482,EUR,"['Kelleranteil', 'renoviert', 'GAS', 'Zentralheizung', 'Garage', 'kamin', 'Balkon', 'provisionsfrei']",wohnung,standard,68632,40.0,5.4,7.1,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90482,,DE18390DF6364049BE41C4D7872EA511,68632,meythaler immobilien,,,,49.46879,11.16706,Laufamholz,Nürnberg,229000.0,2.0,187.0,UNDEFINED,DE_ENV2014_CLASS_D,126.0,,1. Geschoss,,,renoviert / saniert,,Garage,Gas,,"offener Kamin, Zentralheizung",,
WOHNUNG,,ZUM_KAUF,1913.0,52.0,493537,True,90443,EUR,"['Altbau (bis 1945)', 'WANNE', 'Kelleranteil', 'GAS', 'Zentralheizung', 'Kapitalanlage', 'Balkon']",wohnung,standard,877963,30.0,6.8,9.7,[],COMMISSION_REQUIRED,Nürnberg,90443,Ackerstraße 7,F7D66BDDCB4C4CE4AC571E3F801E2E69,877963,KC Immobilien,,,,49.43929,11.07396,Steinbühl,Nürnberg,155000.0,2.0,241.51,,,,,4. Geschoss,,,,Altbau (bis 1945),,Gas,,Zentralheizung,,
WOHNUNG,39,ZUM_KAUF,2022.0,88.86,493434,True,90443,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Balkon']",wohnung,project,32368,5.0,8.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Leonhardstraße 29,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Leonhardstraße,29,49.45044,11.05372,Gostenhof,Nürnberg,577235.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,,2. Geschoss,,,,,,Gas,,Fußbodenheizung,Personenaufzug,
WOHNUNG,7782#1Udes,ZUM_KAUF,1999.0,70.0,493540,False,90439,EUR,"['Kelleranteil', 'GEPFLEGT', 'ELEKTRO', 'vermietet']",wohnung,standard,7635983,12.0,7.9,9.7,[],COMMISSION_REQUIRED,Nürnberg,90439,,98769962D33442B18C559FB33754F250,7635983,GEM Immoblilien und Services GmbH,,,,49.44522,11.03959,Sündersbühl,Nürnberg,269999.0,3.0,190.0,,,,,3. Geschoss,vermietet,,gepflegt,,,Elektro,,,,
WOHNUNG,N7928,ZUM_KAUF,2018.0,58.0,493483,False,90459,EUR,"['GAS', 'Fußbodenheizung', 'Einbauküche', 'Terrasse']",wohnung,standard,15709,9.0,7.6,9.7,[],COMMISSION_DEFAULT,Nürnberg,90459,,2F83B76DCDB60A4F88D367612CE331C7,15709,Immobilien Sollmann+Zagel GmbH­,,,,49.43188,11.07654,Rabus,Nürnberg,250000.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_A,46.0,,,,,,,,Gas,,Fußbodenheizung,,
WOHNUNG,a086M00001x47BKQAY,ZUM_KAUF,2025.0,22.1,493425,False,90402,EUR,"['Neubau', 'DUSCHE', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'moebliert', 'KUNSTSTOFF', 'Kapitalanlage', 'Einbauküche', 'Pantry', 'offene Küche', 'Tiefgarage', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",Apartment,project,42969,11.0,6.6,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90402,,3F086D3C166F4B5CBA23A36936B29B0D,42969,BPD Immobilienentwicklung GmbH,90402,Bahnhofstraße / Reindelstraße,,49.44887,11.08851,Gleißbühl,Nürnberg,239000.0,1.0,,,,,Apartment,6. Geschoss,,,Erstbezug,Neubau,Tiefgarage,Fernwärme,,,Personenaufzug,möbliert
WOHNUNG,,ZUM_KAUF,1950.0,51.0,493432,True,90478,EUR,"['WANNE', 'FENSTER', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'Kapitalanlage', 'vermietet', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,standard,2386508,13.0,8.7,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90478,Strauchstr ,917909374FF24C62981DCF60B233E1B9,2386508,Immo Konzept Vermittlungs GmbH,,,,49.44398,11.09165,Glockenhof,Nürnberg,169000.0,2.0,160.0,UNDEFINED,DE_ENV2014_CLASS_F,185.0,,3. Geschoss,vermietet,,gepflegt,,,Gas,,Etagenheizung,,
WOHNUNG,4,ZUM_KAUF,2022.0,50.68,493434,True,90443,EUR,"['DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Einbauküche', 'Terrasse']",wohnung,project,32368,5.0,8.3,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,Leonhardstraße 29,D8AD1C09B6B5475096B556F197C4FB1F,32368,Bayerisches Immobilien Kontor GmbH,90443,Leonhardstraße,29,49.45044,11.05372,Gostenhof,Nürnberg,343154.0,1.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,,Erdgeschoss,,,,,,Gas,,Fußbodenheizung,Personenaufzug,
