location,Northeast,Northwest,Southeast,Southwest,energyEfficiency,energyEfficiency,price,price,constructionYear,constructionYear,livingSpace,livingSpace,energySources,energySources,photosCount,photosCount,localAmenitiesScore,localAmenitiesScore,localMobilityScore,localMobilityScore,latitudeDistrict,latitudeDistrict,longitudeDistrict,longitudeDistrict,distanceToCenter,distanceToCenter,district,district,rooms,rooms,energyClass,energyClass,elevator,elevator,sauna,sauna,swimmingpool,swimmingpool,kitchenEqipped,kitchenEqipped,cellar,cellar,storageRoom,storageRoom,wheelchairAccessible,wheelchairAccessible,assistedLiving,assistedLiving,parkingSlots,parkingSlots,guestToilet,guestToilet,privateOutdoorSpace,privateOutdoorSpace,chimney,chimney,attics,attics
2,0,1,0,0,0,0,98000.0,98000.0,1900.0,1900.0,34.0,34.0,1.0,1.0,1.0,1.0,8.3,8.3,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,2.0,2.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,239000.0,239000.0,1958.0,1958.0,66.0,66.0,8.0,8.0,7.0,7.0,8.1,8.1,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,2.0,2.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,99000.0,99000.0,1973.0,1973.0,37.55,37.55,3.0,3.0,12.0,12.0,6.1,6.1,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,1.0,1.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,495000.0,495000.0,1971.0,1971.0,108.0,108.0,1.0,1.0,26.0,26.0,7.8,7.8,9.7,9.7,49.45601,49.45601,11.08013,11.08013,0.5004970884120207,0.5004970884120207,Sebald,Sebald,3.5,3.5,6,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,1,1,665000.0,665000.0,2025.0,2025.0,88.88,88.88,2.0,2.0,11.0,11.0,8.0,8.0,9.6,9.6,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,4.0,4.0,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,212000.0,212000.0,1910.0,1910.0,50.0,50.0,1.0,1.0,16.0,16.0,8.4,8.4,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,1.0,1.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,295000.0,295000.0,1978.0,1978.0,72.0,72.0,2.0,2.0,15.0,15.0,8.6,8.6,9.7,9.7,49.45601,49.45601,11.08013,11.08013,0.5004970884120207,0.5004970884120207,Sebald,Sebald,2.5,2.5,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,247000.0,247000.0,1957.0,1957.0,54.0,54.0,1.0,1.0,9.0,9.0,7.5,7.5,9.7,9.7,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,2.0,2.0,7,7,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,279000.0,279000.0,1960.0,1960.0,58.0,58.0,1.0,1.0,13.0,13.0,7.7,7.7,9.7,9.7,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,3.0,3.0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,129000.0,129000.0,1960.0,1960.0,32.0,32.0,3.0,3.0,15.0,15.0,6.2,6.2,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,1.0,1.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,398000.0,398000.0,2000.0,2000.0,87.0,87.0,2.0,2.0,9.0,9.0,6.7,6.7,9.3,9.3,49.46221,49.46221,11.12067,11.12067,3.3710608981827215,3.3710608981827215,St Jobst,St Jobst,3.0,3.0,3,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,125000.0,125000.0,1992.0,1992.0,35.0,35.0,1.0,1.0,6.0,6.0,6.9,6.9,9.5,9.5,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,1.0,1.0,7,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,124000.0,124000.0,1994.0,1994.0,26.0,26.0,1.0,1.0,7.0,7.0,6.7,6.7,9.3,9.3,49.47379,49.47379,11.08631,11.08631,2.5098274557269242,2.5098274557269242,Großreuth h d Veste,Großreuth h d Veste,1.0,1.0,6,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,130000.0,130000.0,1950.0,1950.0,55.0,55.0,4.0,4.0,10.0,10.0,6.6,6.6,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,2.0,2.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,239000.0,239000.0,1970.0,1970.0,77.03,77.03,2.0,2.0,14.0,14.0,7.5,7.5,8.8,8.8,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,179000.0,179000.0,1958.0,1958.0,63.0,63.0,1.0,1.0,21.0,21.0,8.5,8.5,9.7,9.7,49.45044,49.45044,11.05372,11.05372,1.6713862397161467,1.6713862397161467,Gostenhof,Gostenhof,3.0,3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,259000.0,259000.0,1909.0,1909.0,79.0,79.0,1.0,1.0,5.0,5.0,6.8,6.8,9.7,9.7,49.42828,49.42828,11.04444,11.04444,3.5293151524875523,3.5293151524875523,Schweinau,Schweinau,3.0,3.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,499000.0,499000.0,2001.0,2001.0,104.0,104.0,1.0,1.0,29.0,29.0,6.5,6.5,9.1,9.1,49.47642,49.47642,11.10244,11.10244,3.2822741747569886,3.2822741747569886,Herrnhütte,Herrnhütte,4.0,4.0,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,329000.0,329000.0,1920.0,1920.0,88.3,88.3,1.0,1.0,47.0,47.0,7.7,7.7,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1,0,0,0,0,0,257000.0,257000.0,1910.0,1910.0,82.0,82.0,2.0,2.0,5.0,5.0,8.5,8.5,9.6,9.6,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,3.0,3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,169000.0,169000.0,1991.0,1991.0,57.23,57.23,1.0,1.0,11.0,11.0,8.0,8.0,9.7,9.7,49.45044,49.45044,11.05372,11.05372,1.6713862397161467,1.6713862397161467,Gostenhof,Gostenhof,2.0,2.0,6,6,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,550000.0,550000.0,1957.0,1957.0,110.0,110.0,1.0,1.0,28.0,28.0,7.5,7.5,9.7,9.7,49.45601,49.45601,11.08013,11.08013,0.5004970884120207,0.5004970884120207,Sebald,Sebald,4.0,4.0,4,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,219900.0,219900.0,1954.0,1954.0,64.0,64.0,1.0,1.0,7.0,7.0,6.4,6.4,9.7,9.7,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,2.0,2.0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,238000.0,238000.0,1951.0,1951.0,75.0,75.0,1.0,1.0,6.0,6.0,5.6,5.6,8.5,8.5,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,2.0,2.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,1,1,347000.0,347000.0,2023.0,2023.0,52.94,52.94,6.0,6.0,15.0,15.0,4.9,4.9,8.4,8.4,49.38101,49.38101,11.04008,11.04008,8.33691604604628,8.33691604604628,Reichelsdorf,Reichelsdorf,2.0,2.0,3,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1
2,0,1,0,0,0,0,295000.0,295000.0,1968.0,1968.0,55.0,55.0,2.0,2.0,21.0,21.0,8.4,8.4,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,2.0,2.0,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,298000.0,298000.0,1966.0,1966.0,77.0,77.0,3.0,3.0,11.0,11.0,5.7,5.7,9.5,9.5,49.45187,49.45187,11.10538,11.10538,2.073327662848834,2.073327662848834,Tullnau,Tullnau,3.0,3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,1,1,237000.0,237000.0,1953.0,1953.0,55.0,55.0,1.0,1.0,29.0,29.0,5.3,5.3,9.0,9.0,49.45672,49.45672,11.10538,11.10538,2.1357710083079526,2.1357710083079526,Veilhof,Veilhof,2.0,2.0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,539000.0,539000.0,1994.0,1994.0,105.62,105.62,1.0,1.0,15.0,15.0,8.9,8.9,9.7,9.7,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,310000.0,310000.0,2018.0,2018.0,67.0,67.0,1.0,1.0,13.0,13.0,6.2,6.2,9.5,9.5,49.42828,49.42828,11.04444,11.04444,3.5293151524875523,3.5293151524875523,Schweinau,Schweinau,3.0,3.0,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,290000.0,290000.0,1966.0,1966.0,87.0,87.0,1.0,1.0,2.0,2.0,6.5,6.5,8.1,8.1,49.40306,49.40306,11.03293,11.03293,6.305232071925194,6.305232071925194,Eibach,Eibach,3.0,3.0,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,260000.0,260000.0,1976.0,1976.0,87.67,87.67,1.0,1.0,28.0,28.0,3.1,3.1,7.6,7.6,49.39926,49.39926,11.09383,11.09383,6.004748686687732,6.004748686687732,Falkenheim,Falkenheim,3.5,3.5,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,160000.0,160000.0,1996.0,1996.0,45.0,45.0,1.0,1.0,16.0,16.0,6.8,6.8,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,2.0,2.0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,120000.0,120000.0,1993.0,1993.0,35.0,35.0,2.0,2.0,9.0,9.0,7.3,7.3,9.3,9.3,49.46166,49.46166,11.03136,11.03136,3.445230610517414,3.445230610517414,Muggenhof,Muggenhof,1.0,1.0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,139000.0,139000.0,1952.0,1952.0,48.0,48.0,1.0,1.0,10.0,10.0,6.1,6.1,9.6,9.6,49.43317,49.43317,11.08908,11.08908,2.2873256777207516,2.2873256777207516,Hummelstein,Hummelstein,2.0,2.0,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,298000.0,298000.0,1973.0,1973.0,104.0,104.0,3.0,3.0,13.0,13.0,2.2,2.2,6.8,6.8,49.3801,49.3801,11.0802,11.0802,8.010048229127792,8.010048229127792,Königshof,Königshof,3.0,3.0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,168000.0,168000.0,1964.0,1964.0,67.78,67.78,2.0,2.0,4.0,4.0,3.5,3.5,9.3,9.3,49.41476,49.41476,11.11488,11.11488,4.986186977513444,4.986186977513444,Neuselsbrunn,Neuselsbrunn,3.0,3.0,6,6,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,215000.0,215000.0,1933.0,1933.0,65.0,65.0,1.0,1.0,16.0,16.0,6.8,6.8,9.6,9.6,49.43317,49.43317,11.08908,11.08908,2.2873256777207516,2.2873256777207516,Hummelstein,Hummelstein,3.0,3.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,265000.0,265000.0,1965.0,1965.0,71.0,71.0,2.0,2.0,7.0,7.0,5.5,5.5,9.2,9.2,49.42333,49.42333,11.02481,11.02481,4.930702243085639,4.930702243085639,Neuröthenbach,Neuröthenbach,3.0,3.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,195000.0,195000.0,1920.0,1920.0,68.0,68.0,1.0,1.0,1.0,1.0,8.4,8.4,9.7,9.7,49.45136,49.45136,11.06303,11.06303,0.9915783203453478,0.9915783203453478,Rosenau,Rosenau,2.0,2.0,4,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,1,1,595000.0,595000.0,2022.0,2022.0,98.69,98.69,13.0,13.0,5.0,5.0,6.1,6.1,9.3,9.3,49.47211,49.47211,11.03073,11.03073,3.9985559744336583,3.9985559744336583,Schniegling,Schniegling,3.5,3.5,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,235000.0,235000.0,1996.0,1996.0,67.09,67.09,1.0,1.0,18.0,18.0,6.8,6.8,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,419000.0,419000.0,1998.0,1998.0,84.0,84.0,1.0,1.0,10.0,10.0,6.1,6.1,8.9,8.9,49.4772,49.4772,11.06313,11.06313,2.9582726757265996,2.9582726757265996,Thon,Thon,3.0,3.0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,168000.0,168000.0,1964.0,1964.0,67.48,67.48,2.0,2.0,4.0,4.0,3.5,3.5,9.3,9.3,49.41476,49.41476,11.11488,11.11488,4.986186977513444,4.986186977513444,Neuselsbrunn,Neuselsbrunn,3.0,3.0,6,6,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,459000.0,459000.0,2023.0,2023.0,73.41,73.41,6.0,6.0,16.0,16.0,4.9,4.9,8.4,8.4,49.38101,49.38101,11.04008,11.04008,8.33691604604628,8.33691604604628,Reichelsdorf,Reichelsdorf,3.0,3.0,3,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,169000.0,169000.0,1955.0,1955.0,43.01,43.01,1.0,1.0,11.0,11.0,7.5,7.5,9.7,9.7,49.45601,49.45601,11.08013,11.08013,0.5004970884120207,0.5004970884120207,Sebald,Sebald,1.5,1.5,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,250000.0,250000.0,1902.0,1902.0,84.0,84.0,1.0,1.0,19.0,19.0,8.0,8.0,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,3.0,3.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
3,0,0,1,0,0,0,275000.0,275000.0,1966.0,1966.0,77.0,77.0,3.0,3.0,9.0,9.0,5.7,5.7,9.5,9.5,49.45187,49.45187,11.10538,11.10538,2.073327662848834,2.073327662848834,Tullnau,Tullnau,3.0,3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,199000.0,199000.0,1956.0,1956.0,55.0,55.0,3.0,3.0,6.0,6.0,7.2,7.2,9.6,9.6,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,3.0,3.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,149000.0,149000.0,1910.0,1910.0,71.0,71.0,1.0,1.0,3.0,3.0,8.2,8.2,9.7,9.7,49.43972,49.43972,11.08698,11.08698,1.564401679049105,1.564401679049105,Lichtenhof,Lichtenhof,3.0,3.0,7,7,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,120000.0,120000.0,1987.0,1987.0,55.08,55.08,1.0,1.0,12.0,12.0,8.3,8.3,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,2.0,2.0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,265000.0,265000.0,1998.0,1998.0,70.0,70.0,2.0,2.0,13.0,13.0,7.6,7.6,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,162000.0,162000.0,1996.0,1996.0,45.09,45.09,1.0,1.0,21.0,21.0,6.8,6.8,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,2.0,2.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,174000.0,174000.0,1955.0,1955.0,43.97,43.97,1.0,1.0,11.0,11.0,7.5,7.5,9.7,9.7,49.45601,49.45601,11.08013,11.08013,0.5004970884120207,0.5004970884120207,Sebald,Sebald,1.5,1.5,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,284000.0,284000.0,1948.0,1948.0,104.45,104.45,1.0,1.0,14.0,14.0,8.4,8.4,9.5,9.5,49.43896,49.43896,11.04878,11.04878,2.491818130940929,2.491818130940929,St Leonhard,St Leonhard,4.0,4.0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,275000.0,275000.0,1992.0,1992.0,72.0,72.0,1.0,1.0,22.0,22.0,4.5,4.5,9.3,9.3,49.43638,49.43638,11.02739,11.02739,3.9704750035340526,3.9704750035340526,Großreuth b Schweinau,Großreuth b Schweinau,3.0,3.0,5,5,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,149000.0,149000.0,1905.0,1905.0,37.98,37.98,1.0,1.0,15.0,15.0,8.9,8.9,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,2.0,2.0,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,315000.0,315000.0,1969.0,1969.0,67.0,67.0,3.0,3.0,4.0,4.0,4.4,4.4,6.5,6.5,49.46879,49.46879,11.16706,11.16706,6.789231555040641,6.789231555040641,Laufamholz,Laufamholz,3.0,3.0,3,3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,179500.0,179500.0,1958.0,1958.0,67.0,67.0,1.0,1.0,6.0,6.0,8.7,8.7,9.7,9.7,49.43972,49.43972,11.08698,11.08698,1.564401679049105,1.564401679049105,Lichtenhof,Lichtenhof,3.0,3.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,229000.0,229000.0,1975.0,1975.0,76.0,76.0,3.0,3.0,12.0,12.0,6.9,6.9,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,4,4,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,1,0,0,0,1,1,820000.0,820000.0,1983.0,1983.0,190.0,190.0,1.0,1.0,23.0,23.0,7.1,7.1,9.5,9.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,5.0,5.0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
3,0,0,1,0,0,0,249000.0,249000.0,1963.0,1963.0,85.0,85.0,1.0,1.0,14.0,14.0,4.7,4.7,7.5,7.5,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,115000.0,115000.0,1974.0,1974.0,35.0,35.0,3.0,3.0,6.0,6.0,3.4,3.4,7.6,7.6,49.34839,49.34839,11.06059,11.06059,11.590814584867994,11.590814584867994,Katzwang,Katzwang,1.0,1.0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,375000.0,375000.0,1994.0,1994.0,84.5,84.5,1.0,1.0,16.0,16.0,6.7,6.7,9.2,9.2,49.47383,49.47383,11.04511,11.04511,3.3242287840057374,3.3242287840057374,Wetzendorf,Wetzendorf,3.0,3.0,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3,0,0,1,0,0,0,230000.0,230000.0,1967.0,1967.0,75.0,75.0,2.0,2.0,22.0,22.0,4.8,4.8,9.1,9.1,49.41476,49.41476,11.11488,11.11488,4.986186977513444,4.986186977513444,Neuselsbrunn,Neuselsbrunn,3.0,3.0,6,6,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,195000.0,195000.0,1911.0,1911.0,68.0,68.0,1.0,1.0,25.0,25.0,7.3,7.3,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,530000.0,530000.0,1963.0,1963.0,143.0,143.0,1.0,1.0,12.0,12.0,8.6,8.6,9.7,9.7,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,6.0,6.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,390000.0,390000.0,1940.0,1940.0,85.0,85.0,1.0,1.0,14.0,14.0,4.9,4.9,6.2,6.2,49.46879,49.46879,11.16706,11.16706,6.789231555040641,6.789231555040641,Laufamholz,Laufamholz,4.0,4.0,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1,0,0,0,0,0,349000.0,349000.0,1956.0,1956.0,78.0,78.0,3.0,3.0,10.0,10.0,7.2,7.2,9.6,9.6,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,3.0,3.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,480000.0,480000.0,1957.0,1957.0,120.0,120.0,1.0,1.0,16.0,16.0,7.5,7.5,9.7,9.7,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,5.0,5.0,7,7,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,690000.0,690000.0,2008.0,2008.0,119.0,119.0,2.0,2.0,12.0,12.0,7.3,7.3,9.5,9.5,49.45672,49.45672,11.10538,11.10538,2.1357710083079526,2.1357710083079526,Veilhof,Veilhof,4.5,4.5,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
